osmId,typeOfBuilding,geometry,lat,long,name,operator,brand,openingHours
4545686165,post_office,0101000020E6100000A851ED7838662340671426E71FBD4A40,53.4775361,9.6996496,Hermes,unknown,unknown,2016-12-08
4546864328,post_office,0101000020E6100000943E631525472140331F6BA1BF834A40,53.0292856,8.6389548,Hermes PaketShop,Hermes Logistik Gruppe Deutschland,Hermes,2016-12-09
4567140383,post_office,0101000020E61000005C8AF557D9702440B5684B67711F4A40,52.2456483,10.2204082,Post,unknown,unknown,unknown
4579198199,post_office,0101000020E61000005C3FFD67CD932340C091E5C9DA134A40,52.1551144,9.7886765,unknown,unknown,unknown,Mo-Fr 08:00-18:00; Sa 08:00-13:00
4580109924,post_office,0101000020E61000008E88731E5FCC2440A5B04115ED284A40,52.3197352,10.3991632,Postfiliale bei Küchenthal,Küchenthal,unknown,unknown
4586433664,post_office,0101000020E610000070BF322548B32340AC67525447484A40,52.5646768,9.8501598,Deutsche Post,unknown,unknown,unknown
4612086265,post_office,0101000020E61000008F37F92D3AB52340DC341191F51D4A40,52.2340566,9.8539595,Postfiliale,unknown,unknown,Mo-Fr 08:00-18:00; Sa 08:30-13:00
4624092389,warehouse,0101000020E610000020F939F4CC392040D5FF8359B2214A40,52.2632553,8.1128918,Koch International,unknown,unknown,unknown
4665768347,post_office,0101000020E6100000C127316365B32340D7BE25A545374A40,52.4318129,9.8503829,unknown,unknown,unknown,unknown
4674448539,post_office,0101000020E61000003BC20E08191D2540B1FAC852907B4A40,52.9653419,10.5568316,Postbank Uelzen,Deutsche Post AG,unknown,unknown
4694686300,post_office,0101000020E6100000E8D8E66B3B8622409381F22D62FD4940,51.9795587,9.2621721,DHL Paketshop,unknown,unknown,unknown
4694707973,post_office,0101000020E6100000BA933E63157D2240BBC9B95EE4FD4940,51.9835318,9.2443038,Hermes Paketshop,unknown,unknown,unknown
4695546324,post_office,0101000020E6100000DFED30DC6F9F2140D2048A58C4894A40,53.0763045,8.8114003,ETC Mail Boxes,unknown,unknown,unknown
4701024874,post_office,0101000020E6100000BFE5FBF37ED124408EF3925A83344A40,52.4102586,10.4091717,Schreibwaren + Post,unknown,unknown,unknown
4725470592,post_office,0101000020E61000009C49E53796F925402C103D2993374A40,52.4341785,10.9874742,DHL-Paketshop,unknown,unknown,unknown
4754439125,post_office,0101000020E610000044EF9E4D58F82440F2C5CD5FD7174A40,52.1862602,10.4850487,Post- und Ticketforum,unknown,unknown,unknown
4808165015,post_office,0101000020E61000009C4E571C7347234097FD5F1A2BD44940,51.6575654,9.6395501,DPD Paketshop,unknown,unknown,unknown
4808165017,post_office,0101000020E6100000784BCD79214C2340A7C75B53C5D34940,51.6544594,9.6486929,DHL Paketshop,Kiosk Allershausen,unknown,Mo-Fr 06:00-23:00; Sa 07:00-23:00; Su 08:00-23:00
4848954427,post_office,0101000020E610000047BE5CD5A37A2040E0B595A828934A40,53.1496783,8.2395312,unknown,unknown,unknown,Mo-Sa 09:30-12:30
4858987429,post_office,0101000020E61000008C118942CB42234071DC73AAC6404A40,52.5060628,9.630457,Hermes Annahmestelle,Frischmarkt Pagel,unknown,Mo-Sa 07:00-19:00
4867867364,post_office,0101000020E610000083B4B574BB0D254074E89903A9244A40,52.2864079,10.5268208,Hermes PaketShop,unknown,Hermes,Hermes website
4870067066,post_office,0101000020E61000004F9BCCD3147C234096A3B6C315D54940,51.6647267,9.7423464,Deutsche Post,unknown,unknown,unknown
4903634506,post_office,0101000020E61000004C299E697885224075F0A72105FE4940,51.9845316,9.2606843,unknown,DPD,unknown,Mo-Fr 09:00-18:00; Sa 10:00-13:00; PH off
4903706801,post_office,0101000020E6100000B32781CD39942040173147EA985D4A40,52.7312291,8.2895035,DPD PickUp,DPD Dynamic Parcel Distribution,unknown,unknown
4930714086,post_office,0101000020E610000031B19EFFC35E2340C55CAD6E50324A40,52.3930796,9.6850891,Polat An- und Verkauf,unknown,unknown,Mo-Fr 09:00-20:00
4939388660,post_office,0101000020E61000000037305E980D2040434AA24DC47A4A40,52.9591157,8.0265531,Deutsche Post Filiale,unknown,unknown,unknown
4939388661,post_office,0101000020E6100000724B5068FE0920401381EA1F447A4A40,52.955204,8.0195191,unknown,unknown,unknown,unknown
4939388663,post_office,0101000020E6100000A2197A7A5B13204075A84B6B78794A40,52.9489874,8.0378073,Hermes PaketShop,unknown,unknown,unknown
4951578638,post_office,0101000020E61000000C0F50D0DC652340BD8D72D5E12E4A40,52.3662669,9.6989503,unknown,Deutsche Post / Zeitschriftenladen,unknown,unknown
4957478122,post_office,0101000020E6100000EC4493D5BE96234057EE056685BB4A40,53.4650085,9.7944247,unknown,Postbank,unknown,unknown
4968787171,post_office,0101000020E610000005A568E55EF4244085C3C19437304A40,52.3766962,10.4772865,Schobek's Schatzkiste,unknown,unknown,Mo-Fr 16:30-18:00; Sa 10:00-12:00; unknown \call us\
4969200069,post_office,0101000020E610000026694826F1B32440E072501D06E74940,51.8048741,10.3514492,unknown,Hermes Logistik Gruppe Deutschland,Hermes,Mo-Sa 08:00-19:00
4976583874,post_office,0101000020E6100000598B4F01305E204058E883656C8D4A40,53.1048705,8.18396,Deutsche Post,unknown,unknown,unknown
4977988012,post_office,0101000020E6100000C5234CACE7172540D25048D7F1F14940,51.8901929,10.5466894,Postfiliale in der \Buchhandlung am Schloss\,Antje Knopke,unknown,unknown
4995156396,post_office,0101000020E6100000B9EE9C1CF47323400DECE703B8294A40,52.3259282,9.7264718,unknown,unknown,unknown,unknown
5015394216,post_office,0101000020E6100000CC441152B703204036A506E45C6B4A40,52.8387723,8.007258,Deutsche Post Filiale Galgenmoor,Deutsche Post AG,unknown,Mo-Fr 10:00-12:00; Sa 11:00-12:00
5016248026,post_office,0101000020E6100000778A558330A71A4021BA56314BCB4A40,53.5882322,6.663271,unknown,Deutsche Post,unknown,unknown
5017814245,post_office,0101000020E61000004182E2C79893234040AE68CE552A4A40,52.3307436,9.788275,DHL Paketshop,unknown,unknown,unknown
5024084252,post_office,0101000020E6100000D25ED8F566AB2440B636E8A628E74940,51.8059281,10.3347699,unknown,General Logistics Systems Germany,GLS,unknown
5029065570,post_office,0101000020E610000087D8AA6E3F1E2040B32CF3B1162B4A40,52.3366301,8.0590777,unknown,unknown,unknown,unknown
5037774270,post_office,0101000020E610000095B7C8E2A36622401E2E837BAFBB4A40,53.4662928,9.2004691,unknown,unknown,DHL,unknown
5046470488,post_office,0101000020E61000006E872B0C36362240889FFF1EBC1E4A40,52.240116,9.1058811,Deutsche Post Filiale,unknown,unknown,Mo-Fr 07:00-13:00
5050387291,post_office,0101000020E610000030D406CCE840234020274C18CD1B4A40,52.2171965,9.6267761,Wundertüte Völksen,unknown,unknown,Th-Fr
5070364649,post_office,0101000020E610000098A608707A3B224081E6183504AA4A40,53.3282534,9.1161685,unknown,unknown,DHL,unknown
5074397736,post_office,0101000020E6100000D5997B48F8461E403E624F96B5B24A40,53.3961666,7.5693065,Postfiliale im Einzelhandel,Deutsche Post,unknown,Mo-Fr 06:30-18:00;Sa 06:30-13:00
5074963680,post_office,0101000020E6100000F7A3F2C0113A2240C6843D9237284A40,52.3141959,9.1134167,Postamt,unknown,unknown,unknown
5081362447,post_office,0101000020E61000004F8D3CB59FED224045CC368133194A40,52.1968843,9.4641091,unknown,Deutsche Post,unknown,unknown
5117285053,post_office,0101000020E610000050E850E16347204021600894A8B24A40,53.3957696,8.1394339,Postbank Finanzcenter,Deutsche Post,unknown,unknown
5121534357,post_office,0101000020E6100000A36EB1EC93C52440ED2B0FD253A54A40,53.2916205,10.3858942,Hermes Paket-Shop,Hermes Logistik Gruppe Deutschland,Hermes,unknown
5121534358,post_office,0101000020E6100000485A8528BAAD2440A084E3439A9F4A40,53.2468953,10.3393109,Hermes Paket-Shop,Hermes Logistik Gruppe Deutschland,Hermes,unknown
5121534359,post_office,0101000020E610000074A72A23E4C22440FB1175D5F29B4A40,53.2183482,10.3806468,Hermes Paket-Shop,Hermes Logistik Gruppe Deutschland,Hermes,unknown
5121534360,post_office,0101000020E61000005D46FB69EDEB24401B248E869D9E4A40,53.2391823,10.4607957,Hermes Paket-Shop,Hermes Logistik Gruppe Deutschland,Hermes,unknown
5121534361,post_office,0101000020E6100000ADC3D155BAE32440E39AF16C459F4A40,53.2443062,10.444781,unknown,Hermes Logistik Gruppe Deutschland,Hermes,unknown
5121534362,post_office,0101000020E610000045CDA156E2CF24401DE8A1B60D9D4A40,53.226981,10.4060237,unknown,Hermes Logistik Gruppe Deutschland,Hermes,unknown
5121534363,post_office,0101000020E6100000515260014CCD24400F69AF99D79E4A40,53.2409546,10.4009705,Hermes Paket-Shop,Hermes Logistik Gruppe Deutschland,Hermes,unknown
5121534364,post_office,0101000020E6100000D5850E70F7CC24401409A69A59A04A40,53.2527345,10.4003253,Hermes Paket-Shop,Hermes Logistik Gruppe Deutschland,Hermes,unknown
5121534365,post_office,0101000020E6100000D007701F5ED4244016C616821CA04A40,53.25087,10.4147806,Hermes Paket-Shop,Hermes Logistik Gruppe Deutschland,Hermes,unknown
5126058638,post_office,0101000020E61000005F5A796E46DE2340B24005D1A4CF4940,51.6222173,9.9341311,DPD Depot 0137,DPD Deutschland GmbH,unknown,unknown
5129265701,post_office,0101000020E6100000FDC808032A832440355882D60DBC4940,51.4691723,10.2561799,Post Filiale Teistungen,Deutsche Post,unknown,Mo-Fr 07:00-20:00; Sa 07:00-16:00
5139380608,post_office,0101000020E6100000603E59315CF92440700C01C0B11F4A40,52.247612,10.4870315,Postagentur,unknown,unknown,Mo-Fr 09:00-18:00
5178900725,post_office,0101000020E6100000C60A6DEF0900234043075DC2A1514A40,52.637749,9.5000758,Getränkemarkt,unknown,unknown,unknown
5178900726,post_office,0101000020E61000007A26EABB11002340B965D185A2514A40,52.6377723,9.5001353,unknown,unknown,unknown,unknown
5178976817,post_office,0101000020E61000004E017A2B5CDC2540F0294A534EA44A40,53.2836403,10.9303907,unknown,unknown,Postbank;DHL,unknown
5182373866,post_office,0101000020E61000001805662A6952234042F6D5B03A304A40,52.3767911,9.6609586,unknown,unknown,unknown,unknown
5186749063,post_office,0101000020E6100000857D3B8908DB2440B6CCD88640F44940,51.9082192,10.4277995,unknown,DPD,unknown,Mo-Fr 09:30-18:30; Sa 09:30-16:00
5200857372,post_office,0101000020E610000028E1F890A6B02140CE61AD90A88B4A40,53.0910817,8.8450208,Bremer Zigarrenhaus / Hermes Paketshop,unknown,unknown,unknown
5207108049,post_office,0101000020E6100000269CCC2ECEEE2340DC2A2DC83B504A40,52.6268244,9.9664168,Postfiliale 509,schreib-fit Schmidt,unknown,mo-fr 08:30-12:30
5216470473,post_office,0101000020E610000008F87F1F1FD22440E297FA7953A04A40,53.2525475,10.4103937,GLS Paket-Shop,unknown,GLS,Mo-Fr 10:00-18:00; Sa 10:00-13:00
5216472080,post_office,0101000020E6100000681C8FBEEED9244076D146640EA54A40,53.2895017,10.4256496,GLS Paket-Shop,unknown,GLS,Mo-Fr 09:00-18:00; Sa 09:00-13:00
5216492465,post_office,0101000020E61000009331E312ECB024405057772CB6964A40,53.1774345,10.3455511,GLS Paket-Shop,unknown,GLS,Mo-Fr 10:00-17:30; Sa 10:00-13:00
5216492466,post_office,0101000020E610000073D87DC7F0E02440CD0F1258EF994A40,53.2026167,10.439337,GLS Paket-Shop,unknown,GLS,Mo-Fr 09:00-13:00
5231981242,post_office,0101000020E6100000877AB07BE1242440824AA654D3984A40,53.1939493,10.0720328,DPD,unknown,unknown,Mo-Fr 06:00-21:00; Sa
5244959584,post_office,0101000020E6100000C4CA0D2B81D5234074DC84D61E1A4A40,52.2040661,9.9170011,Deutsche Post,unknown,unknown,unknown
5245324611,post_office,0101000020E61000001C73E83E4A0A254019DFBCDD37264A40,52.2985799,10.5200977,unknown,Deutsche Post AG,unknown,Mo-Fr 14:30-17:30; Sa 10:00-13:00
5247197690,post_office,0101000020E61000009FE8BAF0839F234018073CD5C6A74A40,53.3107554,9.8115535,Post,unknown,DHL;Postbank,Mo 14:00-18:00; Tu
5250014380,post_office,0101000020E6100000B93A00E2AE26204058D350FE49244A40,52.2835081,8.075553,DHL Filiale,unknown,unknown,unknown
5264788407,post_office,0101000020E6100000B0E600C11CD5214022A23D038FDE4A40,53.7387394,8.916235,unknown,Deutsche Post,unknown,unknown
5270774441,post_office,0101000020E6100000C2374D9F1DB02240C95D8429CA994A40,53.201482,9.343976,unknown,unknown,DHL,unknown
5302121024,post_office,0101000020E61000001C36DB2626952040B7C9F2BFA61E4A40,52.2394638,8.2913067,Postfiliale (im Einzelhandel),unknown,unknown,Mo-Fr 09:00-12:00
5305482038,post_office,0101000020E61000004245D5AF74B624409732BACD65434A40,52.5265443,10.356359,Deutsche Post,unknown,unknown,Mo-Fr 08:30-12:30; 14:30-18:00; Sa 08:30-12:30
5335708522,post_office,0101000020E610000045EDC8A2FA882440548550EFF3C04940,51.5074443,10.2675372,Hermes Paketshop,unknown,unknown,unknown
5341384172,post_office,0101000020E6100000A1AEA4CB51D61C40151E34BBEEAE4A40,53.3666605,7.2092964,GLS PaketShop,unknown,unknown,Mo-Fr 10:00-13:00
5343498022,post_office,0101000020E610000081CC73E9047123404D0DD9E500324A40,52.3906524,9.7207406,Postfiliale 635,unknown,unknown,07:00-23:30
5359211328,post_office,0101000020E6100000A232B4F0ABB82440602CC203B99F4A40,53.2478337,10.3606868,UPS Paket-Shop,unknown,UPS,Mo-Fr 09:30-18:00; We off; Sa 09:30-13:00
5359211329,post_office,0101000020E6100000153EB6C079E02440D1EEEB1BF3A34A40,53.2808566,10.4384289,UPS Paket-Shop,unknown,UPS,Mo-Fr 10:00-18:00; Sa 10:00-14:00
5359211330,post_office,0101000020E6100000D64C086701C8244041B15FC1479F4A40,53.2443773,10.3906357,UPS Paket-Shop,unknown,UPS,Mo-Fr 09:00-18:00
5359211331,post_office,0101000020E6100000B00DCB55E2D02440029AAD612BA14A40,53.2591364,10.4079768,UPS Paket-Shop,unknown,UPS,Mo-Fr 10:00-17:00
5359215987,post_office,0101000020E6100000E1D4079277E2244074CBB3379D9F4A40,53.2469854,10.4423185,UPS Paket-Shop,unknown,UPS,Mo-Fr 09:00-18:00
5361874717,post_office,0101000020E6100000CF0E5DF525D01F402997C62FBC804A40,53.005743,7.9532698,Feder & Tinte Schreibwarengeschäft,unknown,unknown,unknown
5383037025,post_office,0101000020E610000046AE4099EB5D2440093DF60E12344A40,52.4068011,10.1834381,unknown,Deutsche Post,unknown,Mo-We 9:30-11:30; Th-Fr 15:00-17:00; Sa 10:00-11:00
5391000319,post_office,0101000020E61000005B9C31CC09562240B52AD3799E874A40,53.0595238,9.1680435,Deutsche Post,unknown,unknown,Mo-Th 08:00-20:00; Fr-Sa 08:00-21:00
5421104490,post_office,0101000020E6100000D415C7DC10EA2140499F56D11F864A40,53.047846,8.9571599,unknown,Niemeyer Cigarren,Deutsche Post,Mo-Fr 09:30-19:00; Sa 09:30-16:00; PH off
5428863470,post_office,0101000020E610000057783CD28549214072B092EA96AD4A40,53.3561681,8.6435991,Hermes Paketshop,unknown,unknown,unknown
5431334685,post_office,0101000020E610000035304D6C99072340973FDF162CCD4A40,53.602908,9.5148424,Poststation Wohndiele - Altes Land,unknown,unknown,Mo-Fr 10:00-18:00
5438282984,post_office,0101000020E610000061FF756EDAB4214022B6AADB8F8D4A40,53.1059527,8.853229,Poststelle,Deutsche Post,unknown,Mo-We 07:00-15:00
5460550522,post_office,0101000020E61000007BBBCA7FED7D22401F2E39EE94FA4940,51.95767,9.2459526,Post Filiale Lügde,unknown,unknown,unknown
5527735908,post_office,0101000020E61000009B5544F23A5F24405E9555229A494A40,52.5750163,10.1859966,Hermes,unknown,Hermes Versand,Mo-Fr 08:30-13:00
5576555304,post_office,0101000020E610000079F7B64F7D322340EB0088BB7A284A40,52.3162455,9.5986123,unknown,Georg Szedlak,unknown,unknown
5590673837,post_office,0101000020E6100000998D846C0F4D2340AF96E0794EB54940,51.4164574,9.6505083,Hermes Paketshop,unknown,unknown,unknown
5595676514,post_office,0101000020E61000009AE08A7A771624408A9D842DD1AB4A40,53.3423211,10.0438803,Hermes,unknown,unknown,unknown
5611412207,post_office,0101000020E61000003AF4CC81D4D423409A3CAFC277C34940,51.5270923,9.9156838,Deutsche Post,unknown,unknown,Mo-Fr 08:00-18:00; Sa 08:00-13:00; PH off
5611412208,post_office,0101000020E61000009C64F55844DA234039FD8F02FAC34940,51.5310672,9.9263027,DHL,unknown,unknown,survey 2018-05-10 (Himmelfahrt) ergab: vor 10 Uhr nicht geöffnet
5611412211,post_office,0101000020E6100000F14DD36707DC23402F6700B90EC44940,51.5316993,9.929744,DHL,unknown,unknown,Mo-Su
5611412221,post_office,0101000020E61000000977C2A629E9234048DC0830D1C14940,51.5141964,9.9553959,DPD,Kiosk an der Hauptstraße,unknown,Mo-Sa 08:30-13:00
5611455177,post_office,0101000020E61000008AB37D2315D5234090FCC1C073C34940,51.52697,9.9161769,dpd Nahkauf,unknown,unknown,Mo-Fr 07:00-19:00; Sa 07:00-14:00; PH off
5611455178,post_office,0101000020E610000052C0D1E9D4D42340DBB5735078C34940,51.5271092,9.9156869,Hermes,unknown,unknown,Mo-Fr 08:00-18:00; Sa 08:00-13:00; PH off
5611469152,post_office,0101000020E6100000091C0934D8D423401644EE3378C34940,51.5271058,9.915712,GLS,unknown,unknown,Mo-Fr 08:00-18:00; Sa 08:00-13:00; PH off
5611509278,post_office,0101000020E61000005DB4B6DF90D423404AD8124DFBC54940,51.5467316,9.9151678,DHL,unknown,unknown,Mo-Sa 10:00-22:00; PH off
5618002402,post_office,0101000020E6100000F9591B199AC11E40A836DD578AE24A40,53.7698469,7.6890644,Post,unknown,unknown,unknown
5638524255,post_office,0101000020E6100000926346D334A723409B6FE93D3A2E4A40,52.3611524,9.8265749,Deutsche Post,unknown,unknown,Mo-Fr 09:00-12:30
5649275121,post_office,0101000020E61000005CA90C88B5692240F3542C239A294A40,52.3250164,9.2064631,ReiseService Denker,unknown,unknown,unknown
5653821854,post_office,0101000020E6100000C1DC387359DE234005392861A6C74940,51.559765,9.9342762,Hermes (Hemetsberger),unknown,unknown,Mo-Fr 07:00-18:00; Sa 07:30-13:00; PH off
5676009422,post_office,0101000020E6100000248A7F8E45C92340E8F230FEC7F64940,51.9279783,9.8931088,unknown,unknown,unknown,unknown
5681802712,post_office,0101000020E610000083818C2551042440557B22991FBF4940,51.4931518,10.0084316,Hermes,unknown,unknown,Mo-Sa 07:00-22:00; PH off
5681802713,post_office,0101000020E61000001EE4F56052042440672893BF20BF4940,51.4931869,10.008441,DPD,unknown,unknown,Mo-Sa 07:00-22:00; PH off
5681802715,post_office,0101000020E6100000D9DC8772580424406F76B52627BF4940,51.4933823,10.0084873,Deutsche Post/DHL,unknown,unknown,Mo-Fr 08:00-18:00; Sa 08:00-16:30; PH off
5703002155,post_office,0101000020E6100000145CACA8C15C1C4055E3005537C04A40,53.5016886,7.0905825,im EDEKA Rah,Johann Rah,unknown,Mo-Fr 08:00-18:30; Sa 08:00-18:00; Su 08:00-11:00
5709710913,post_office,0101000020E6100000E896676F3A272540914028942A8A4A40,53.0794244,10.5766177,Buch und Schreibwaren Patz,unknown,unknown,Mo-Fr 08:00-18:00; Sa 09:00-12:00
5715956586,post_office,0101000020E6100000288007AB562B1D40D8A436CC2B324A40,52.3919616,7.2923228,unknown,unknown,unknown,unknown
5731001057,post_office,0101000020E610000009C8F209349B2140764DEDB199884A40,53.0671904,8.8031314,Hermes Paketshop,unknown,unknown,unknown
5733857688,post_office,0101000020E6100000EF528FD9FEDA1C40A5726E6EA7AE4A40,53.3644846,7.2138628,DHL Paketshop,unknown,unknown,Mo-Fr 06:00-21:00; Sa 07:00-21:00; Su 08:00-13:00
5744981757,post_office,0101000020E61000001901158E203121400F65A88AA99C4A40,53.223924,8.5959515,DHL Shop im Combi,unknown,unknown,unknown
5749990805,post_office,0101000020E610000045B1266085252140625CBBFE6E994A40,53.1986998,8.5732832,unknown,DHL,unknown,unknown
5776477255,post_office,0101000020E610000061CEC7105B151E4030E939330BBD4A40,53.4769043,7.5208552,Post Lotto u. Geschenke Shop Onneken,unknown,unknown,Mo-Fr 09:00-18:00
5823910219,post_office,0101000020E61000002007CA1242682140710C5C7924964A40,53.1729881,8.7036291,DPD Paket Shop,DPD,unknown,Mo-Su 09:00-21:00
5824874433,post_office,0101000020E610000085C31C4EAA672140A7F919CD80954A40,53.1679932,8.7024712,Hermes Paket Shop,Hermes,unknown,Mo-Su 08:00-19:00
5830628834,post_office,0101000020E6100000D837E62B378321406DCDB11765974A40,53.1827726,8.7562803,unknown,unknown,unknown,unknown
5843645913,post_office,0101000020E6100000C7C9B3812A9023405534D6FECE294A40,52.3266295,9.7815743,Hermes Paketshop,Hermes,unknown,24/7
5853285006,post_office,0101000020E61000002890C82D9CF21D401DF7F763A4BC4A40,53.4737668,7.4869239,Hermes Pickup,unknown,unknown,unknown
5869695194,post_office,0101000020E6100000799D68B2DAD72340AD2E4C4B51CB4940,51.5884184,9.9215904,GLS,unknown,unknown,Mo-Fr 09:30-13:30
5869695195,post_office,0101000020E61000003F1B5EB5D7D72340189D876E51CB4940,51.5884226,9.9215676,dpd,unknown,unknown,Mo-Fr 09:30-13:30
5881642758,post_office,0101000020E6100000053B59C576DE2340E69315C3D5CF4940,51.623711,9.9344999,DHL,unknown,unknown,Mo-Sa 08:00-20:00; PH off
5881642759,post_office,0101000020E6100000CF1033A083DF2340D368177893D04940,51.6295004,9.9365511,Deutsche Post,unknown,unknown,Mo-Sa 09:00-13:00
5886543518,post_office,0101000020E6100000223C35F2D41A224050EB916170214A40,52.2612421,9.0524059,GLS Paketshop,GO - Mobile,unknown,unknown
5889552235,post_office,0101000020E6100000E9BB5B59A20B2540FD9F68C306224A40,52.2658314,10.522723,unknown,Hermes,unknown,unknown
5893455287,post_office,0101000020E6100000BB5C69BEEFF023407E062F55C42F4A40,52.3731791,9.9705791,unknown,Citipost,unknown,unknown
5895503595,post_office,0101000020E610000075BAE2981B0A2540A1BC34EAC6214A40,52.2638829,10.5197418,DHL,unknown,unknown,Mo-Sa 09:30-20:00; Su
5898688175,warehouse,0101000020E6100000E2ABC20BC7D8244041A0336953184A40,52.1900455,10.4233936,Agravis,unknown,unknown,unknown
5903633866,post_office,0101000020E6100000B5F3476293AE21409A3C0A7CEACF4A40,53.6243434,8.8409682,unknown,unknown,unknown,unknown
5903900026,post_office,0101000020E6100000EC7FCA428530204032CA332F87204A40,52.2541255,8.0947667,DHL Paketshop,DHL,unknown,Mo-Fr 08:00-20:00; Sa 08:00-16:00; PH off
5919138947,post_office,0101000020E6100000603C28CD8BDC2440CF75D0DB8E024A40,52.0199847,10.4307541,unknown,Deutsche Post,unknown,Mo-Fr 9:00-11:30
5923713198,post_office,0101000020E6100000D5D74EEF3DE324408FFC660701AA4A40,53.3281564,10.4438319,Hermes,unknown,unknown,Mo-Fr 09:00-17:00
5924583107,post_office,0101000020E6100000B5B74A66ABF922406C3C7DA944254A40,52.2911579,9.4876358,Deutsche Post Filiale 575,Catart-Floristik,unknown,Mo-Sa 09:00-12:00; Mo-Fr 15:00-18:00
5924600422,post_office,0101000020E6100000958E28A38007234009707A17EF244A40,52.2885465,9.5146533,Deutsche Post Filiale 639,Deutsche Post,unknown,Mo-Fr 14:30-17:00; Sa 10:00-13:00
5924609985,post_office,0101000020E6100000351CE09398F92240FA6CD38ED1264A40,52.3032702,9.4874922,DHL Paketshop 659,REWE Thorsten Krause oHG,unknown,Mo-Sa 07:00-22:00
5937045496,post_office,0101000020E61000004805A96FF470254043E158BCFDAF4A40,53.3749309,10.7206149,Gumz und Mieck,unknown,unknown,Mo-Fr 09:00-13:00
5948641509,post_office,0101000020E61000002014EF5B08F923405B7F4B00FEC74940,51.562439,9.9863919,Deutsche Post,unknown,unknown,Mo-Fr 09:00-12:00; Sa 10:00-12:00; PH off
5955608251,post_office,0101000020E61000000D61EB08964924401B63CC0292A54A40,53.2935184,10.1437228,unknown,unknown,DHL,unknown
5963889193,post_office,0101000020E610000028D2A2E30FDF2340E77DD23F77D04940,51.6286392,9.9356681,Hermes,unknown,unknown,unknown
5966362792,post_office,0101000020E6100000B514353DCD9A25400228EBDC59394A40,52.4480549,10.8023471,unknown,Deutsche Post,unknown,unknown
5967186048,post_office,0101000020E61000008DD651D5040D20407C38375C9A224A40,52.2703357,8.0254275,Postfiliale „Schreiben und Träumen“,Nadja Diak,unknown,Mo-Fr 09:00-13:00
5970582030,warehouse,0101000020E610000086032159C0F421400BF0DDE68D274A40,52.309018,8.97803,ESM Außenlager,unknown,unknown,unknown
5970594032,post_office,0101000020E6100000B4684B6771DC2340B5E5B7431E134A40,52.1493611,9.9305527,Deutsche Post,unknown,unknown,unknown
5993791836,post_office,0101000020E61000004BFF379B333B2540837D2A5DB0124A40,52.1460072,10.6156281,Filiale 151,Deutsche Post,unknown,unknown
6013475029,post_office,0101000020E6100000DEE5C704A1711F409A8A43EC02834A40,53.0235267,7.8609658,Postfiliale,unknown,unknown,unknown
6026847567,post_office,0101000020E61000004C677110BE092640499AE4EC42274A40,52.3067299,11.0190282,Post,Deutsche Post,unknown,Mo
6039960725,post_office,0101000020E61000009B705413E9DB2340E76AD03C25C44940,51.5323864,9.9295126,dpd pickup,unknown,unknown,Mo-Fr 10:00-17:00; Sa 10:00-14:00; PH off
6052933420,post_office,0101000020E6100000C0CE4D9B71DE23409C1FDA22C4C44940,51.5372356,9.9344605,Hermes,unknown,unknown,Mo-Sa 09:30-22:00; Su
6074571541,post_office,0101000020E6100000590DD30847DE234077B3507CC6C44940,51.5373073,9.9341357,dpd,unknown,unknown,Mo-Sa 09:30-20:00; PH off
6110693536,post_office,0101000020E6100000C688E9E7F2AF234040D9397249814A40,53.0100539,9.8436501,unknown,Deutsche Post,unknown,unknown
6122161776,post_office,0101000020E6100000A03FC80D1A6921401E90DF36AE814A40,53.0131291,8.7052769,Post Filiale 517,DP,unknown,unknown
6122325880,post_office,0101000020E6100000880A7A1453622040E6F27A8BE2894A40,53.0772261,8.1920401,Postfiliale 691,DP,unknown,unknown
6128758459,post_office,0101000020E61000005E0AB4E0EA31214039414063CBC04A40,53.5062069,8.5974951,unknown,unknown,unknown,unknown
6139527838,post_office,0101000020E61000001A98CBFC598622409563B2B8FF054A40,52.0468665,9.2624053,unknown,Deutsche Post,unknown,unknown
6147578285,post_office,0101000020E610000089CB9651D1992140AB7F6B82038A4A40,53.0782321,8.8004251,unknown,unknown,unknown,unknown
6152986772,post_office,0101000020E61000003D9E961FB89E214062EB634F4C8C4A40,53.0960788,8.8099985,unknown,unknown,DHL,unknown
6170693149,post_office,0101000020E6100000EE2AFFB517F02340C2CD9838A8AB4A40,53.3410712,9.9689309,unknown,unknown,unknown,Mo-Tu 10:00-15:00;We 15:00-18:00;Th-Fr 10:00-15:00;Sa 09:00-12:00;Su off
6183397104,post_office,0101000020E6100000664BFB8B45EC244091D9B4ADC1524A40,52.6465356,10.4614681,Postfiliale Groß Oesingen,Deutsche Post AG,Deutsche Post,Mo
6186447012,post_office,0101000020E6100000E0EBB5EA84152040E5BF9BC9926C4A40,52.8482296,8.0420297,Citipost Nordwest,unknown,unknown,unknown
6188911677,post_office,0101000020E6100000BBB9F8DB9EB01F403EAB1622F16D4A40,52.8589213,7.922481,Deutsche Post,unknown,en:Deutsche Post,Mo-Fr 08:00-18:00; Sa 08:00-13:00
6198295417,post_office,0101000020E6100000326CDE82B67E2240E9E62CFD95764A40,52.9264523,9.2474862,DHL Paketshop Jonas KG,unknown,unknown,unknown
6198298665,post_office,0101000020E6100000F08AE07F2B812240B7D617096D754A40,52.91739,9.252285,Paketshop von DHL Classic Tankstelle Rosi Bysäth,unknown,unknown,unknown
